run_id,model_key,dataset_id,module,locus_id,fit_seed,template_id,concept,expected_rows,actual_unique_rows,failed_rows,execution_status,baseline_module,baseline_fit_seed,reason
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROMPT,vis.last,0,WB,Effusion,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROMPT,vis.last,0,WB,Edema,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Effusion,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Atelectasis,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Pneumothorax,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Cardiomegaly,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Consolidation,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,DOSE,vis.last,0,IY,Edema,27000,27000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Effusion,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Effusion,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Atelectasis,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Atelectasis,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Pneumothorax,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Pneumothorax,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Cardiomegaly,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Cardiomegaly,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Consolidation,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Consolidation,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,1,IY,Edema,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REFIT,vis.last,2,IY,Edema,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Effusion,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Atelectasis,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Pneumothorax,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Cardiomegaly,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Consolidation,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS,connector,0,IY,Edema,76200,76200,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Effusion,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Atelectasis,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Pneumothorax,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Cardiomegaly,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Consolidation,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,LOCUS_CALIBRATION,connector,0,IY,Edema,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Effusion,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Atelectasis,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Pneumothorax,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Cardiomegaly,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Consolidation,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIR,vis.last,0,IY,Edema,14400,14400,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Effusion,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Atelectasis,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Pneumothorax,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Cardiomegaly,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Consolidation,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,EXTCOMP,vis.last,0,IY,Edema,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Effusion,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Atelectasis,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Pneumothorax,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Cardiomegaly,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Consolidation,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOKENW,vis.last,0,IY,Edema,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PRECISION,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Effusion,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Atelectasis,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Pneumothorax,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Cardiomegaly,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Consolidation,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIR,vis.last,0,IY,Edema,4200,4200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Effusion,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Atelectasis,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Pneumothorax,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Cardiomegaly,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Consolidation,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ALTDIRD,vis.last,0,IY,Edema,7200,7200,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,view_AP,6600,6600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,sex_F,6600,6600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,age_60,6600,6600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Effusion,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Atelectasis,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Pneumothorax,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Cardiomegaly,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Consolidation,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTR,vis.last,0,IY,Edema,6000,6000,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Effusion,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Atelectasis,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Pneumothorax,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Cardiomegaly,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Consolidation,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WY,Edema,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Effusion,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Atelectasis,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Pneumothorax,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Cardiomegaly,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Consolidation,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IA,Edema,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Effusion,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Atelectasis,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Pneumothorax,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Cardiomegaly,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Consolidation,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,IB,Edema,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Effusion,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Atelectasis,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Pneumothorax,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Cardiomegaly,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Consolidation,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WA,Edema,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Effusion,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Atelectasis,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Pneumothorax,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Cardiomegaly,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Consolidation,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ANSDIRT,vis.last,0,WB,Edema,4800,4800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Effusion,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Atelectasis,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Pneumothorax,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Cardiomegaly,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Consolidation,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALID,vis.last,0,IY,Edema,25400,25400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRRAND,vis.last,0,IY,view_AP,71400,71400,0,COMPLETE,ATTR,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRRAND,vis.last,0,IY,sex_F,71400,71400,0,COMPLETE,ATTR,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRRAND,vis.last,0,IY,age_60,71400,71400,0,COMPLETE,ATTR,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ0,view_AP,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ0,sex_F,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ0,age_60,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ1,view_AP,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ1,sex_F,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ1,age_60,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ2,view_AP,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ2,sex_F,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,ATTRQ,vis.last,0,AQ2,age_60,400,400,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Effusion,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Atelectasis,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Pneumothorax,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Cardiomegaly,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Consolidation,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,VALIDFIT,vis.last,0,IY,Edema,3600,3600,0,COMPLETE,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Effusion,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Effusion,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Atelectasis,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Atelectasis,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Pneumothorax,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Pneumothorax,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Cardiomegaly,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Cardiomegaly,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Consolidation,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Consolidation,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,1,IY,Edema,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,PROJSEED,vis.last,2,IY,Edema,75600,0,0,NOT_STARTED,CORE,0,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Effusion,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Atelectasis,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Pneumothorax,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Cardiomegaly,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Consolidation,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAP,vis.last,0,IY,Edema,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Effusion,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Atelectasis,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Pneumothorax,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Cardiomegaly,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Consolidation,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,TOWERSWAPD,vis.last,0,IY,Edema,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Effusion,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Atelectasis,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Pneumothorax,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Cardiomegaly,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Consolidation,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,REPLAY,vis.last,0,IY,Edema,25400,0,0,NOT_STARTED,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Effusion,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Atelectasis,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Pneumothorax,19800,19800,0,COMPLETE,,,
