dataset_id,row_id,concept,label,label_known,label_raw,view,sex,age,width,height,type_id
coco,000000044266,bottle,0,true,0,,,,640,480,a2_s2
coco,000000044266,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000229140,person,0,true,0,,,,640,427,a2_s2
coco,000000229140,dog,0,true,0,,,,640,427,a2_s2
coco,000000229140,car,0,true,0,,,,640,427,a2_s2
coco,000000229140,chair,0,true,0,,,,640,427,a2_s2
coco,000000229140,bottle,0,true,0,,,,640,427,a2_s2
coco,000000229140,bicycle,0,true,0,,,,640,427,a2_s2
coco,000000075002,person,1,true,1,,,,577,640,a1_s2
coco,000000075002,dog,0,true,0,,,,577,640,a1_s2
coco,000000075002,car,0,true,0,,,,577,640,a1_s2
coco,000000075002,chair,0,true,0,,,,577,640,a1_s2
coco,000000075002,bottle,0,true,0,,,,577,640,a1_s2
coco,000000075002,bicycle,0,true,0,,,,577,640,a1_s2
coco,000000352565,person,1,true,1,,,,640,480,a2_s2
coco,000000352565,dog,0,true,0,,,,640,480,a2_s2
coco,000000352565,car,0,true,0,,,,640,480,a2_s2
coco,000000352565,chair,0,true,0,,,,640,480,a2_s2
coco,000000352565,bottle,0,true,0,,,,640,480,a2_s2
coco,000000352565,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000391521,person,0,true,0,,,,480,640,a0_s2
coco,000000391521,dog,0,true,0,,,,480,640,a0_s2
coco,000000391521,car,0,true,0,,,,480,640,a0_s2
coco,000000391521,chair,0,true,0,,,,480,640,a0_s2
coco,000000391521,bottle,0,true,0,,,,480,640,a0_s2
coco,000000391521,bicycle,0,true,0,,,,480,640,a0_s2
coco,000000398279,person,1,true,1,,,,518,640,a1_s2
coco,000000398279,dog,0,true,0,,,,518,640,a1_s2
coco,000000398279,car,0,true,0,,,,518,640,a1_s2
coco,000000398279,chair,0,true,0,,,,518,640,a1_s2
coco,000000398279,bottle,0,true,0,,,,518,640,a1_s2
coco,000000398279,bicycle,0,true,0,,,,518,640,a1_s2
coco,000000093219,person,0,true,0,,,,424,640,a0_s2
coco,000000093219,dog,0,true,0,,,,424,640,a0_s2
coco,000000093219,car,0,true,0,,,,424,640,a0_s2
coco,000000093219,chair,0,true,0,,,,424,640,a0_s2
coco,000000093219,bottle,0,true,0,,,,424,640,a0_s2
coco,000000093219,bicycle,0,true,0,,,,424,640,a0_s2
coco,000000468493,person,1,true,1,,,,640,426,a2_s2
coco,000000468493,dog,0,true,0,,,,640,426,a2_s2
coco,000000468493,car,0,true,0,,,,640,426,a2_s2
coco,000000468493,chair,1,true,1,,,,640,426,a2_s2
coco,000000468493,bottle,0,true,0,,,,640,426,a2_s2
coco,000000468493,bicycle,0,true,0,,,,640,426,a2_s2
coco,000000135759,person,1,true,1,,,,640,361,a2_s1
coco,000000135759,dog,0,true,0,,,,640,361,a2_s1
coco,000000135759,car,0,true,0,,,,640,361,a2_s1
coco,000000135759,chair,0,true,0,,,,640,361,a2_s1
coco,000000135759,bottle,0,true,0,,,,640,361,a2_s1
coco,000000135759,bicycle,0,true,0,,,,640,361,a2_s1
coco,000000439758,person,0,true,0,,,,640,478,a2_s2
coco,000000439758,dog,0,true,0,,,,640,478,a2_s2
coco,000000439758,car,0,true,0,,,,640,478,a2_s2
coco,000000439758,chair,0,true,0,,,,640,478,a2_s2
coco,000000439758,bottle,0,true,0,,,,640,478,a2_s2
coco,000000439758,bicycle,0,true,0,,,,640,478,a2_s2
coco,000000151733,person,1,true,1,,,,424,640,a0_s2
coco,000000151733,dog,0,true,0,,,,424,640,a0_s2
coco,000000151733,car,1,true,1,,,,424,640,a0_s2
coco,000000151733,chair,0,true,0,,,,424,640,a0_s2
coco,000000151733,bottle,0,true,0,,,,424,640,a0_s2
coco,000000151733,bicycle,0,true,0,,,,424,640,a0_s2
coco,000000507879,person,0,true,0,,,,375,500,a0_s1
coco,000000507879,dog,0,true,0,,,,375,500,a0_s1
coco,000000507879,car,0,true,0,,,,375,500,a0_s1
coco,000000507879,chair,0,true,0,,,,375,500,a0_s1
coco,000000507879,bottle,0,true,0,,,,375,500,a0_s1
coco,000000507879,bicycle,0,true,0,,,,375,500,a0_s1
coco,000000566128,person,0,true,0,,,,427,640,a0_s2
coco,000000566128,dog,0,true,0,,,,427,640,a0_s2
coco,000000566128,car,0,true,0,,,,427,640,a0_s2
coco,000000566128,chair,0,true,0,,,,427,640,a0_s2
coco,000000566128,bottle,0,true,0,,,,427,640,a0_s2
coco,000000566128,bicycle,0,true,0,,,,427,640,a0_s2
coco,000000008320,person,0,true,0,,,,640,427,a2_s2
coco,000000008320,dog,0,true,0,,,,640,427,a2_s2
coco,000000008320,car,0,true,0,,,,640,427,a2_s2
coco,000000008320,chair,0,true,0,,,,640,427,a2_s2
coco,000000008320,bottle,0,true,0,,,,640,427,a2_s2
coco,000000008320,bicycle,0,true,0,,,,640,427,a2_s2
coco,000000206398,person,0,true,0,,,,426,640,a0_s2
coco,000000206398,dog,0,true,0,,,,426,640,a0_s2
coco,000000206398,car,0,true,0,,,,426,640,a0_s2
coco,000000206398,chair,0,true,0,,,,426,640,a0_s2
coco,000000206398,bottle,0,true,0,,,,426,640,a0_s2
coco,000000206398,bicycle,0,true,0,,,,426,640,a0_s2
coco,000000341628,person,0,true,0,,,,640,409,a2_s1
coco,000000341628,dog,0,true,0,,,,640,409,a2_s1
coco,000000341628,car,0,true,0,,,,640,409,a2_s1
coco,000000341628,chair,0,true,0,,,,640,409,a2_s1
coco,000000341628,bottle,0,true,0,,,,640,409,a2_s1
coco,000000341628,bicycle,0,true,0,,,,640,409,a2_s1
coco,000000536027,person,1,true,1,,,,500,375,a2_s1
coco,000000536027,dog,0,true,0,,,,500,375,a2_s1
coco,000000536027,car,0,true,0,,,,500,375,a2_s1
coco,000000536027,chair,0,true,0,,,,500,375,a2_s1
coco,000000536027,bottle,0,true,0,,,,500,375,a2_s1
coco,000000536027,bicycle,0,true,0,,,,500,375,a2_s1
coco,000000267985,person,1,true,1,,,,640,480,a2_s2
coco,000000267985,dog,0,true,0,,,,640,480,a2_s2
coco,000000267985,car,0,true,0,,,,640,480,a2_s2
coco,000000267985,chair,1,true,1,,,,640,480,a2_s2
coco,000000267985,bottle,0,true,0,,,,640,480,a2_s2
coco,000000267985,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000518199,person,0,true,0,,,,640,480,a2_s2
coco,000000518199,dog,0,true,0,,,,640,480,a2_s2
coco,000000518199,car,0,true,0,,,,640,480,a2_s2
coco,000000518199,chair,0,true,0,,,,640,480,a2_s2
coco,000000518199,bottle,0,true,0,,,,640,480,a2_s2
coco,000000518199,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000547168,person,1,true,1,,,,640,360,a2_s1
coco,000000547168,dog,0,true,0,,,,640,360,a2_s1
coco,000000547168,car,0,true,0,,,,640,360,a2_s1
coco,000000547168,chair,0,true,0,,,,640,360,a2_s1
coco,000000547168,bottle,0,true,0,,,,640,360,a2_s1
coco,000000547168,bicycle,0,true,0,,,,640,360,a2_s1
coco,000000384953,person,0,true,0,,,,640,640,a1_s2
coco,000000384953,dog,0,true,0,,,,640,640,a1_s2
coco,000000384953,car,0,true,0,,,,640,640,a1_s2
coco,000000384953,chair,0,true,0,,,,640,640,a1_s2
coco,000000384953,bottle,0,true,0,,,,640,640,a1_s2
coco,000000384953,bicycle,0,true,0,,,,640,640,a1_s2
coco,000000246099,person,0,true,0,,,,500,375,a2_s1
coco,000000246099,dog,0,true,0,,,,500,375,a2_s1
coco,000000246099,car,0,true,0,,,,500,375,a2_s1
coco,000000246099,chair,0,true,0,,,,500,375,a2_s1
coco,000000246099,bottle,0,true,0,,,,500,375,a2_s1
coco,000000246099,bicycle,0,true,0,,,,500,375,a2_s1
coco,000000272958,person,1,true,1,,,,640,429,a2_s2
coco,000000272958,dog,0,true,0,,,,640,429,a2_s2
coco,000000272958,car,0,true,0,,,,640,429,a2_s2
coco,000000272958,chair,0,true,0,,,,640,429,a2_s2
coco,000000272958,bottle,0,true,0,,,,640,429,a2_s2
coco,000000272958,bicycle,0,true,0,,,,640,429,a2_s2
coco,000000077837,person,1,true,1,,,,640,488,a2_s2
coco,000000077837,dog,0,true,0,,,,640,488,a2_s2
coco,000000077837,car,0,true,0,,,,640,488,a2_s2
coco,000000077837,chair,1,true,1,,,,640,488,a2_s2
coco,000000077837,bottle,0,true,0,,,,640,488,a2_s2
coco,000000077837,bicycle,0,true,0,,,,640,488,a2_s2
coco,000000161854,person,0,true,0,,,,427,640,a0_s2
coco,000000161854,dog,0,true,0,,,,427,640,a0_s2
coco,000000161854,car,0,true,0,,,,427,640,a0_s2
coco,000000161854,chair,0,true,0,,,,427,640,a0_s2
coco,000000161854,bottle,0,true,0,,,,427,640,a0_s2
coco,000000161854,bicycle,0,true,0,,,,427,640,a0_s2
coco,000000057433,person,1,true,1,,,,640,318,a2_s1
coco,000000057433,dog,0,true,0,,,,640,318,a2_s1
coco,000000057433,car,0,true,0,,,,640,318,a2_s1
coco,000000057433,chair,0,true,0,,,,640,318,a2_s1
coco,000000057433,bottle,0,true,0,,,,640,318,a2_s1
coco,000000057433,bicycle,0,true,0,,,,640,318,a2_s1
coco,000000276620,person,0,true,0,,,,640,428,a2_s2
coco,000000276620,dog,0,true,0,,,,640,428,a2_s2
coco,000000276620,car,0,true,0,,,,640,428,a2_s2
coco,000000276620,chair,0,true,0,,,,640,428,a2_s2
coco,000000276620,bottle,0,true,0,,,,640,428,a2_s2
coco,000000276620,bicycle,0,true,0,,,,640,428,a2_s2
coco,000000008594,person,1,true,1,,,,640,480,a2_s2
coco,000000008594,dog,0,true,0,,,,640,480,a2_s2
coco,000000008594,car,0,true,0,,,,640,480,a2_s2
coco,000000008594,chair,0,true,0,,,,640,480,a2_s2
coco,000000008594,bottle,1,true,1,,,,640,480,a2_s2
coco,000000008594,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000557567,person,1,true,1,,,,480,640,a0_s2
coco,000000557567,dog,0,true,0,,,,480,640,a0_s2
coco,000000557567,car,1,true,1,,,,480,640,a0_s2
coco,000000557567,chair,0,true,0,,,,480,640,a0_s2
coco,000000557567,bottle,0,true,0,,,,480,640,a0_s2
coco,000000557567,bicycle,0,true,0,,,,480,640,a0_s2
coco,000000503005,person,1,true,1,,,,427,640,a0_s2
coco,000000503005,dog,0,true,0,,,,427,640,a0_s2
coco,000000503005,car,0,true,0,,,,427,640,a0_s2
coco,000000503005,chair,0,true,0,,,,427,640,a0_s2
coco,000000503005,bottle,0,true,0,,,,427,640,a0_s2
coco,000000503005,bicycle,0,true,0,,,,427,640,a0_s2
coco,000000537169,person,0,true,0,,,,640,541,a1_s2
coco,000000537169,dog,0,true,0,,,,640,541,a1_s2
coco,000000537169,car,0,true,0,,,,640,541,a1_s2
coco,000000537169,chair,0,true,0,,,,640,541,a1_s2
coco,000000537169,bottle,0,true,0,,,,640,541,a1_s2
coco,000000537169,bicycle,0,true,0,,,,640,541,a1_s2
coco,000000103819,person,0,true,0,,,,461,640,a0_s2
coco,000000103819,dog,0,true,0,,,,461,640,a0_s2
coco,000000103819,car,0,true,0,,,,461,640,a0_s2
coco,000000103819,chair,0,true,0,,,,461,640,a0_s2
coco,000000103819,bottle,0,true,0,,,,461,640,a0_s2
coco,000000103819,bicycle,0,true,0,,,,461,640,a0_s2
coco,000000502015,person,1,true,1,,,,432,591,a0_s1
coco,000000502015,dog,0,true,0,,,,432,591,a0_s1
coco,000000502015,car,0,true,0,,,,432,591,a0_s1
coco,000000502015,chair,1,true,1,,,,432,591,a0_s1
coco,000000502015,bottle,0,true,0,,,,432,591,a0_s1
coco,000000502015,bicycle,0,true,0,,,,432,591,a0_s1
coco,000000099466,person,0,true,0,,,,640,481,a2_s2
coco,000000099466,dog,0,true,0,,,,640,481,a2_s2
coco,000000099466,car,0,true,0,,,,640,481,a2_s2
coco,000000099466,chair,0,true,0,,,,640,481,a2_s2
coco,000000099466,bottle,0,true,0,,,,640,481,a2_s2
coco,000000099466,bicycle,0,true,0,,,,640,481,a2_s2
coco,000000457824,person,0,true,0,,,,427,640,a0_s2
coco,000000457824,dog,0,true,0,,,,427,640,a0_s2
coco,000000457824,car,0,true,0,,,,427,640,a0_s2
coco,000000457824,chair,0,true,0,,,,427,640,a0_s2
coco,000000457824,bottle,0,true,0,,,,427,640,a0_s2
coco,000000457824,bicycle,0,true,0,,,,427,640,a0_s2
coco,000000123127,person,1,true,1,,,,640,373,a2_s1
coco,000000123127,dog,0,true,0,,,,640,373,a2_s1
coco,000000123127,car,0,true,0,,,,640,373,a2_s1
coco,000000123127,chair,0,true,0,,,,640,373,a2_s1
coco,000000123127,bottle,0,true,0,,,,640,373,a2_s1
coco,000000123127,bicycle,0,true,0,,,,640,373,a2_s1
coco,000000302260,person,0,true,0,,,,640,512,a1_s2
coco,000000302260,dog,1,true,1,,,,640,512,a1_s2
coco,000000302260,car,0,true,0,,,,640,512,a1_s2
coco,000000302260,chair,0,true,0,,,,640,512,a1_s2
coco,000000302260,bottle,0,true,0,,,,640,512,a1_s2
coco,000000302260,bicycle,0,true,0,,,,640,512,a1_s2
coco,000000555339,person,0,true,0,,,,640,607,a1_s2
coco,000000555339,dog,0,true,0,,,,640,607,a1_s2
coco,000000555339,car,0,true,0,,,,640,607,a1_s2
coco,000000555339,chair,0,true,0,,,,640,607,a1_s2
coco,000000555339,bottle,0,true,0,,,,640,607,a1_s2
coco,000000555339,bicycle,0,true,0,,,,640,607,a1_s2
coco,000000060202,person,0,true,0,,,,640,427,a2_s2
coco,000000060202,dog,1,true,1,,,,640,427,a2_s2
coco,000000060202,car,0,true,0,,,,640,427,a2_s2
coco,000000060202,chair,0,true,0,,,,640,427,a2_s2
coco,000000060202,bottle,0,true,0,,,,640,427,a2_s2
coco,000000060202,bicycle,0,true,0,,,,640,427,a2_s2
coco,000000433441,person,1,true,1,,,,640,425,a2_s2
coco,000000433441,dog,0,true,0,,,,640,425,a2_s2
coco,000000433441,car,0,true,0,,,,640,425,a2_s2
coco,000000433441,chair,1,true,1,,,,640,425,a2_s2
coco,000000433441,bottle,0,true,0,,,,640,425,a2_s2
coco,000000433441,bicycle,0,true,0,,,,640,425,a2_s2
coco,000000354019,person,0,true,0,,,,612,612,a1_s2
coco,000000354019,dog,0,true,0,,,,612,612,a1_s2
coco,000000354019,car,0,true,0,,,,612,612,a1_s2
coco,000000354019,chair,0,true,0,,,,612,612,a1_s2
coco,000000354019,bottle,0,true,0,,,,612,612,a1_s2
coco,000000354019,bicycle,0,true,0,,,,612,612,a1_s2
coco,000000434200,person,0,true,0,,,,430,640,a0_s2
coco,000000434200,dog,0,true,0,,,,430,640,a0_s2
coco,000000434200,car,0,true,0,,,,430,640,a0_s2
coco,000000434200,chair,0,true,0,,,,430,640,a0_s2
coco,000000434200,bottle,0,true,0,,,,430,640,a0_s2
coco,000000434200,bicycle,1,true,1,,,,430,640,a0_s2
coco,000000014835,person,1,true,1,,,,640,480,a2_s2
coco,000000014835,dog,0,true,0,,,,640,480,a2_s2
coco,000000014835,car,0,true,0,,,,640,480,a2_s2
coco,000000014835,chair,0,true,0,,,,640,480,a2_s2
coco,000000014835,bottle,0,true,0,,,,640,480,a2_s2
coco,000000014835,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000111606,person,0,true,0,,,,375,500,a0_s1
coco,000000111606,dog,0,true,0,,,,375,500,a0_s1
coco,000000111606,car,0,true,0,,,,375,500,a0_s1
coco,000000111606,chair,0,true,0,,,,375,500,a0_s1
coco,000000111606,bottle,0,true,0,,,,375,500,a0_s1
coco,000000111606,bicycle,0,true,0,,,,375,500,a0_s1
coco,000000248236,person,0,true,0,,,,640,480,a2_s2
coco,000000248236,dog,0,true,0,,,,640,480,a2_s2
coco,000000248236,car,0,true,0,,,,640,480,a2_s2
coco,000000248236,chair,0,true,0,,,,640,480,a2_s2
coco,000000248236,bottle,0,true,0,,,,640,480,a2_s2
coco,000000248236,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000561013,person,1,true,1,,,,640,427,a2_s2
coco,000000561013,dog,0,true,0,,,,640,427,a2_s2
coco,000000561013,car,0,true,0,,,,640,427,a2_s2
coco,000000561013,chair,1,true,1,,,,640,427,a2_s2
coco,000000561013,bottle,0,true,0,,,,640,427,a2_s2
coco,000000561013,bicycle,0,true,0,,,,640,427,a2_s2
coco,000000365541,person,1,true,1,,,,480,640,a0_s2
coco,000000365541,dog,0,true,0,,,,480,640,a0_s2
coco,000000365541,car,0,true,0,,,,480,640,a0_s2
coco,000000365541,chair,0,true,0,,,,480,640,a0_s2
coco,000000365541,bottle,0,true,0,,,,480,640,a0_s2
coco,000000365541,bicycle,0,true,0,,,,480,640,a0_s2
coco,000000376718,person,0,true,0,,,,640,366,a2_s1
coco,000000376718,dog,0,true,0,,,,640,366,a2_s1
coco,000000376718,car,0,true,0,,,,640,366,a2_s1
coco,000000376718,chair,0,true,0,,,,640,366,a2_s1
coco,000000376718,bottle,0,true,0,,,,640,366,a2_s1
coco,000000376718,bicycle,0,true,0,,,,640,366,a2_s1
coco,000000497501,person,0,true,0,,,,500,375,a2_s1
coco,000000497501,dog,0,true,0,,,,500,375,a2_s1
coco,000000497501,car,0,true,0,,,,500,375,a2_s1
coco,000000497501,chair,0,true,0,,,,500,375,a2_s1
coco,000000497501,bottle,0,true,0,,,,500,375,a2_s1
coco,000000497501,bicycle,0,true,0,,,,500,375,a2_s1
coco,000000487487,person,0,true,0,,,,640,454,a2_s2
coco,000000487487,dog,0,true,0,,,,640,454,a2_s2
coco,000000487487,car,0,true,0,,,,640,454,a2_s2
coco,000000487487,chair,0,true,0,,,,640,454,a2_s2
coco,000000487487,bottle,0,true,0,,,,640,454,a2_s2
coco,000000487487,bicycle,0,true,0,,,,640,454,a2_s2
coco,000000484304,person,0,true,0,,,,546,366,a2_s1
coco,000000484304,dog,0,true,0,,,,546,366,a2_s1
coco,000000484304,car,0,true,0,,,,546,366,a2_s1
coco,000000484304,chair,0,true,0,,,,546,366,a2_s1
coco,000000484304,bottle,0,true,0,,,,546,366,a2_s1
coco,000000484304,bicycle,0,true,0,,,,546,366,a2_s1
coco,000000456436,person,0,true,0,,,,640,480,a2_s2
coco,000000456436,dog,0,true,0,,,,640,480,a2_s2
coco,000000456436,car,0,true,0,,,,640,480,a2_s2
coco,000000456436,chair,0,true,0,,,,640,480,a2_s2
coco,000000456436,bottle,0,true,0,,,,640,480,a2_s2
coco,000000456436,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000552204,person,1,true,1,,,,500,282,a2_s1
coco,000000552204,dog,0,true,0,,,,500,282,a2_s1
coco,000000552204,car,0,true,0,,,,500,282,a2_s1
coco,000000552204,chair,0,true,0,,,,500,282,a2_s1
coco,000000552204,bottle,0,true,0,,,,500,282,a2_s1
coco,000000552204,bicycle,0,true,0,,,,500,282,a2_s1
coco,000000492606,person,0,true,0,,,,500,333,a2_s1
coco,000000492606,dog,0,true,0,,,,500,333,a2_s1
coco,000000492606,car,0,true,0,,,,500,333,a2_s1
coco,000000492606,chair,0,true,0,,,,500,333,a2_s1
coco,000000492606,bottle,0,true,0,,,,500,333,a2_s1
coco,000000492606,bicycle,0,true,0,,,,500,333,a2_s1
coco,000000219141,person,1,true,1,,,,500,375,a2_s1
coco,000000219141,dog,0,true,0,,,,500,375,a2_s1
coco,000000219141,car,0,true,0,,,,500,375,a2_s1
coco,000000219141,chair,1,true,1,,,,500,375,a2_s1
coco,000000219141,bottle,0,true,0,,,,500,375,a2_s1
coco,000000219141,bicycle,0,true,0,,,,500,375,a2_s1
coco,000000316224,person,0,true,0,,,,612,612,a1_s2
coco,000000316224,dog,0,true,0,,,,612,612,a1_s2
coco,000000316224,car,0,true,0,,,,612,612,a1_s2
coco,000000316224,chair,0,true,0,,,,612,612,a1_s2
coco,000000316224,bottle,0,true,0,,,,612,612,a1_s2
coco,000000316224,bicycle,0,true,0,,,,612,612,a1_s2
coco,000000264244,person,1,true,1,,,,425,640,a0_s2
coco,000000264244,dog,0,true,0,,,,425,640,a0_s2
coco,000000264244,car,0,true,0,,,,425,640,a0_s2
coco,000000264244,chair,0,true,0,,,,425,640,a0_s2
coco,000000264244,bottle,0,true,0,,,,425,640,a0_s2
coco,000000264244,bicycle,0,true,0,,,,425,640,a0_s2
coco,000000547636,person,0,true,0,,,,640,360,a2_s1
coco,000000547636,dog,0,true,0,,,,640,360,a2_s1
coco,000000547636,car,0,true,0,,,,640,360,a2_s1
coco,000000547636,chair,1,true,1,,,,640,360,a2_s1
coco,000000547636,bottle,1,true,1,,,,640,360,a2_s1
coco,000000547636,bicycle,0,true,0,,,,640,360,a2_s1
coco,000000212311,person,1,true,1,,,,640,480,a2_s2
coco,000000212311,dog,0,true,0,,,,640,480,a2_s2
coco,000000212311,car,0,true,0,,,,640,480,a2_s2
coco,000000212311,chair,0,true,0,,,,640,480,a2_s2
coco,000000212311,bottle,0,true,0,,,,640,480,a2_s2
coco,000000212311,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000252139,person,0,true,0,,,,640,360,a2_s1
coco,000000252139,dog,0,true,0,,,,640,360,a2_s1
coco,000000252139,car,0,true,0,,,,640,360,a2_s1
coco,000000252139,chair,0,true,0,,,,640,360,a2_s1
coco,000000252139,bottle,0,true,0,,,,640,360,a2_s1
coco,000000252139,bicycle,0,true,0,,,,640,360,a2_s1
coco,000000479219,person,0,true,0,,,,640,480,a2_s2
coco,000000479219,dog,0,true,0,,,,640,480,a2_s2
coco,000000479219,car,0,true,0,,,,640,480,a2_s2
coco,000000479219,chair,0,true,0,,,,640,480,a2_s2
coco,000000479219,bottle,0,true,0,,,,640,480,a2_s2
coco,000000479219,bicycle,0,true,0,,,,640,480,a2_s2
coco,000000137937,person,0,true,0,,,,480,640,a0_s2
coco,000000137937,dog,0,true,0,,,,480,640,a0_s2
coco,000000137937,car,0,true,0,,,,480,640,a0_s2
coco,000000137937,chair,0,true,0,,,,480,640,a0_s2
coco,000000137937,bottle,0,true,0,,,,480,640,a0_s2
coco,000000137937,bicycle,0,true,0,,,,480,640,a0_s2
coco,000000204680,person,0,true,0,,,,500,375,a2_s1
coco,000000204680,dog,0,true,0,,,,500,375,a2_s1
coco,000000204680,car,0,true,0,,,,500,375,a2_s1
coco,000000204680,chair,0,true,0,,,,500,375,a2_s1
coco,000000204680,bottle,0,true,0,,,,500,375,a2_s1
coco,000000204680,bicycle,0,true,0,,,,500,375,a2_s1
coco,000000370918,person,1,true,1,,,,640,427,a2_s2
coco,000000370918,dog,0,true,0,,,,640,427,a2_s2
coco,000000370918,car,0,true,0,,,,640,427,a2_s2
coco,000000370918,chair,1,true,1,,,,640,427,a2_s2
coco,000000370918,bottle,0,true,0,,,,640,427,a2_s2
coco,000000370918,bicycle,0,true,0,,,,640,427,a2_s2
coco,000000263400,person,0,true,0,,,,481,640,a0_s2
coco,000000263400,dog,0,true,0,,,,481,640,a0_s2
coco,000000263400,car,0,true,0,,,,481,640,a0_s2
coco,000000263400,chair,0,true,0,,,,481,640,a0_s2
coco,000000263400,bottle,0,true,0,,,,481,640,a0_s2
coco,000000263400,bicycle,0,true,0,,,,481,640,a0_s2
coco,000000281827,person,0,true,0,,,,640,401,a2_s1
coco,000000281827,dog,0,true,0,,,,640,401,a2_s1
coco,000000281827,car,0,true,0,,,,640,401,a2_s1
coco,000000281827,chair,0,true,0,,,,640,401,a2_s1
coco,000000281827,bottle,0,true,0,,,,640,401,a2_s1
coco,000000281827,bicycle,0,true,0,,,,640,401,a2_s1
coco,000000199204,person,0,true,0,,,,640,424,a2_s2
coco,000000199204,dog,0,true,0,,,,640,424,a2_s2
coco,000000199204,car,0,true,0,,,,640,424,a2_s2
coco,000000199204,chair,0,true,0,,,,640,424,a2_s2
coco,000000199204,bottle,0,true,0,,,,640,424,a2_s2
